source,casnumber_grouped,chemicalname_grouped,scientificname,medium,test_class,endpoint,conc_value,conc_unit,acr_eligible,source_id,source_dataset,majorgroup
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,800,ug/L,FALSE,26554,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,400,ug/L,FALSE,26555,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,2000,ug/L,FALSE,26556,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,125,ug/L,FALSE,26557,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,200,ug/L,FALSE,26558,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,52.86,ug/L,FALSE,26559,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,26.5,ug/L,FALSE,26560,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,500,ug/L,FALSE,26561,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,800,ug/L,FALSE,26562,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,400,ug/L,FALSE,26563,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,1918,ug/L,FALSE,26564,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,2000,ug/L,FALSE,26565,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,800,ug/L,FALSE,26566,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,400,ug/L,FALSE,26567,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,2000,ug/L,FALSE,26568,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,2000,ug/L,FALSE,26569,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,800,ug/L,FALSE,26570,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,400,ug/L,FALSE,26571,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Myriophyllum aquaticum,Freshwater,chronic,GRO,123.1,ug/L,FALSE,26572,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Navicula pelliculosa,Freshwater,chronic,GRO,820,ug/L,FALSE,26573,2016,AL
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Navicula pelliculosa,Freshwater,chronic,GRO,1875,ug/L,FALSE,26574,2016,AL
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Navicula pelliculosa,Freshwater,chronic,GRO,372,ug/L,FALSE,26575,2016,AL
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Navicula pelliculosa,Freshwater,chronic,GRO,860,ug/L,FALSE,26576,2016,AL
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Navicula pelliculosa,Freshwater,chronic,GRO,404,ug/L,FALSE,26577,2016,AL
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Navicula pelliculosa,Freshwater,chronic,GRO,2020,ug/L,FALSE,26578,2016,AL
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Oncorhynchus clarkii,Freshwater,acute,MORT,55,ug/L,TRUE,26579,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Oncorhynchus clarkii,Freshwater,acute,MORT,2450,ug/L,TRUE,26580,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Oncorhynchus mykiss,Freshwater,acute,MORT,10000,ug/L,TRUE,26581,2016,Osteichthyes
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Oncorhynchus mykiss,Freshwater,acute,MORT,18000,ug/L,TRUE,26582,2016,Osteichthyes
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Oncorhynchus mykiss,Freshwater,acute,MORT,209,ug/L,TRUE,26583,2016,Osteichthyes
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Oncorhynchus mykiss,Freshwater,acute,MORT,850,ug/L,TRUE,26584,2016,Osteichthyes
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Oncorhynchus mykiss,Freshwater,acute,MORT,69,ug/L,TRUE,26585,2016,Osteichthyes
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Oncorhynchus mykiss,Freshwater,acute,MORT,170,ug/L,TRUE,26586,2016,Osteichthyes
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Oncorhynchus mykiss,Freshwater,acute,MORT,35800,ug/L,TRUE,26587,2016,Osteichthyes
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Oncorhynchus mykiss,Freshwater,acute,MORT,160000,ug/L,TRUE,26588,2016,Osteichthyes
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Oncorhynchus mykiss,Freshwater,acute,MORT,11000,ug/L,TRUE,26589,2016,Osteichthyes
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Oncorhynchus mykiss,Freshwater,acute,MORT,40,ug/L,TRUE,26590,2016,Osteichthyes
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Oncorhynchus mykiss,Freshwater,acute,MORT,160,ug/L,TRUE,26591,2016,Osteichthyes
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Oncorhynchus mykiss,Freshwater,acute,MORT,80,ug/L,TRUE,26592,2016,Osteichthyes
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Oncorhynchus mykiss,Freshwater,acute,MORT,280,ug/L,TRUE,26593,2016,Osteichthyes
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Palaemonetes pugio,Marine,acute,MORT,14,ug/L,TRUE,26594,2016,CR
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Palaemonetes pugio,Marine,acute,MORT,70,ug/L,TRUE,26595,2016,CR
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Penaeus duorarum,Marine,acute,MORT,46700,ug/L,TRUE,26596,2016,CR
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Penaeus duorarum,Marine,acute,MORT,93500,ug/L,TRUE,26597,2016,CR
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Phaeodactylum tricornutum,Marine,chronic,GRO,10000,ug/L,FALSE,26598,2016,Algae
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Pimephales promelas,Freshwater,chronic,MORT,88,ug/L,TRUE,26599,2016,OS
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Pimephales promelas,Freshwater,chronic,MORT,120,ug/L,TRUE,26600,2016,OS
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Pimephales promelas,Freshwater,chronic,MORT,45.6,ug/L,TRUE,26601,2016,OS
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Pimephales promelas,Freshwater,chronic,MORT,80.5,ug/L,TRUE,26602,2016,OS
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Pimephales promelas,Freshwater,chronic,MORT,40800,ug/L,TRUE,26603,2016,OS
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Pimephales promelas,Freshwater,chronic,MORT,63400,ug/L,TRUE,26604,2016,OS
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Pimephales promelas,Freshwater,acute,MORT,250,ug/L,TRUE,26605,2016,OS
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Pimephales promelas,Freshwater,acute,MORT,850,ug/L,TRUE,26606,2016,OS
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Pimephales promelas,Freshwater,acute,MORT,32000,ug/L,TRUE,26607,2016,OS
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Pimephales promelas,Freshwater,acute,MORT,128000,ug/L,TRUE,26608,2016,OS
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Pimephales promelas,Freshwater,acute,MORT,13300,ug/L,TRUE,26609,2016,OS
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Pimephales promelas,Freshwater,chronic,MORT,11360,ug/L,TRUE,26610,2016,OS
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Pimephales promelas,Freshwater,chronic,MORT,17100,ug/L,TRUE,26611,2016,OS
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Rana pipiens,Freshwater,acute,MORT,34900,ug/L,TRUE,26612,2016,AM
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Rana pipiens,Freshwater,acute,MORT,93000,ug/L,TRUE,26613,2016,AM
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Rana pipiens,Freshwater,acute,MORT,76.5,ug/L,TRUE,26614,2016,AM
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Rana pipiens,Freshwater,acute,MORT,382.5,ug/L,TRUE,26615,2016,AM
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Salvelinus namaycush,Freshwater,acute,MORT,60,ug/L,TRUE,26616,2016,OS
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Salvelinus namaycush,Freshwater,acute,MORT,50,ug/L,TRUE,26617,2016,OS
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Salvelinus namaycush,Freshwater,acute,MORT,4450,ug/L,TRUE,26618,2016,OS
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Selenastrum capricornutum,Freshwater,chronic,GRO,8354.4,ug/L,FALSE,26619,2016,Algae
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Selenastrum capricornutum,Freshwater,chronic,GRO,25000,ug/L,FALSE,26620,2016,Algae
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Selenastrum capricornutum,Freshwater,chronic,GRO,20000,ug/L,FALSE,26621,2016,Algae
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Selenastrum capricornutum,Freshwater,chronic,GRO,8354.4,ug/L,FALSE,26622,2016,Algae
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Selenastrum capricornutum,Freshwater,chronic,GRO,25000,ug/L,FALSE,26623,2016,Algae
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Selenastrum capricornutum,Freshwater,chronic,GRO,20000,ug/L,FALSE,26624,2016,Algae
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Selenastrum capricornutum,Freshwater,chronic,GRO,6000,ug/L,FALSE,26625,2016,Algae
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Selenastrum capricornutum,Freshwater,chronic,GRO,4140,ug/L,FALSE,26626,2016,Algae
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Selenastrum capricornutum,Freshwater,chronic,GRO,4700,ug/L,FALSE,26627,2016,Algae
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Selenastrum capricornutum,Freshwater,chronic,GRO,26,ug/L,FALSE,26628,2016,Algae
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Selenastrum capricornutum,Freshwater,chronic,GRO,130,ug/L,FALSE,26629,2016,Algae
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Skeletonema costatum,Marine,chronic,GRO,3750,ug/L,FALSE,26630,2016,Algae
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Skeletonema costatum,Marine,chronic,GRO,296,ug/L,FALSE,26631,2016,Algae
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Skeletonema costatum,Marine,chronic,GRO,780,ug/L,FALSE,26632,2016,Algae
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Skeletonema costatum,Marine,chronic,GRO,404,ug/L,FALSE,26633,2016,Algae
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Skeletonema costatum,Marine,chronic,GRO,2020,ug/L,FALSE,26634,2016,Algae
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,acute,GRO,9945,ug/L,FALSE,26635,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,chronic,GRO,198.9,ug/L,FALSE,26636,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,chronic,GRO,795.6,ug/L,FALSE,26637,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,chronic,GRO,198.9,ug/L,FALSE,26638,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,chronic,GRO,795.6,ug/L,FALSE,26639,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,chronic,GRO,198.9,ug/L,FALSE,26640,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,chronic,GRO,795.6,ug/L,FALSE,26641,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,chronic,GRO,198.9,ug/L,FALSE,26642,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,chronic,GRO,795.6,ug/L,FALSE,26643,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,acute,GRO,994.5,ug/L,FALSE,26644,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,acute,GRO,3978,ug/L,FALSE,26645,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,chronic,GRO,198.9,ug/L,FALSE,26646,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,chronic,GRO,795.6,ug/L,FALSE,26647,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,chronic,GRO,198.9,ug/L,FALSE,26648,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,chronic,GRO,795.6,ug/L,FALSE,26649,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,chronic,GRO,198.9,ug/L,FALSE,26650,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,chronic,GRO,795.6,ug/L,FALSE,26651,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,chronic,GRO,198.9,ug/L,FALSE,26652,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Spirulina platensis,Freshwater,chronic,GRO,795.6,ug/L,FALSE,26653,2016,CY
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Synechococcus ep. S24,Freshwater,chronic,GRO,37600,ug/L,FALSE,26654,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Synechococcus sp. S41,Freshwater,chronic,GRO,75000,ug/L,FALSE,26655,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Synechocystis sp. H6,Freshwater,chronic,GRO,149400,ug/L,FALSE,26656,2016,NA
anztox,94757,"2,4-Dichlorophenoxyacetic acid;(2,4-Dichlorophenoxy)acetic acid",Synechocystis sp. S63,Freshwater,chronic,GRO,33800,ug/L,FALSE,26657,2016,NA
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Americamysis bahia,Marine,chronic,MORT,38.8,ug/L,TRUE,26659,2016,NA
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Americamysis bahia,Marine,chronic,MORT,50,ug/L,TRUE,26660,2016,NA
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Americamysis bahia,Marine,acute,MORT,230,ug/L,TRUE,26661,2016,NA
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Artemia salina,Marine,acute,IMM,3300,ug/L,TRUE,26662,2016,Crustacea
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Carassius auratus,Freshwater,acute,MORT,1400,ug/L,TRUE,26663,2016,OS
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Chlamydomonas moewusii,Freshwater,chronic,GRO,40.914,ug/L,FALSE,26664,2016,AL
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Chlamydomonas moewusii,Freshwater,chronic,GRO,90.92,ug/L,FALSE,26665,2016,AL
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Chlorella pyrenoidosa,Freshwater,chronic,GRO,0.06,ug/L,FALSE,26666,2016,Algae
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Chlorella pyrenoidosa,Freshwater,chronic,GRO,0.06,ug/L,FALSE,26667,2016,Algae
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Cyprinodon variegatus,Marine,acute,MORT,580,ug/L,TRUE,26668,2016,OS
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Cyprinodon variegatus,Marine,acute,MORT,1400,ug/L,TRUE,26669,2016,OS
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Daphnia magna,Freshwater,chronic,IMM,128,ug/L,TRUE,26670,2016,Crustacea
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Daphnia magna,Freshwater,chronic,IMM,240,ug/L,TRUE,26671,2016,Crustacea
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Daphnia magna,Freshwater,acute,IMM,2800,ug/L,TRUE,26672,2016,Crustacea
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Daphnia magna,Freshwater,acute,IMM,6000,ug/L,TRUE,26673,2016,Crustacea
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Daphnia magna,Freshwater,acute,IMM,7300,ug/L,TRUE,26674,2016,Crustacea
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Daphnia magna,Freshwater,acute,IMM,4000,ug/L,TRUE,26675,2016,Crustacea
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Daphnia similis,Freshwater,acute,IMM,6323,ug/L,TRUE,26676,2016,CR
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Daphnia similis,Freshwater,acute,IMM,3886,ug/L,TRUE,26677,2016,CR
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Dunaliella tertiolecta,Marine,chronic,GRO,1.4,ug/L,FALSE,26678,2016,Algae
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Dunaliella tertiolecta,Marine,chronic,GRO,1.52,ug/L,FALSE,26679,2016,Algae
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Dunaliella tertiolecta,Marine,chronic,GRO,3.2,ug/L,FALSE,26680,2016,Algae
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Dunaliella tertiolecta,Marine,chronic,GRO,8,ug/L,FALSE,26681,2016,Algae
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Dunaliella tertiolecta,Marine,chronic,GRO,4,ug/L,FALSE,26682,2016,Algae
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Isochrysis galbana,Marine,chronic,GRO,0.464,ug/L,FALSE,26683,2016,NA
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Isochrysis galbana,Marine,chronic,GRO,1.31,ug/L,FALSE,26684,2016,NA
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Isochrysis galbana,Marine,chronic,GRO,2,ug/L,FALSE,26685,2016,NA
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Isochrysis galbana,Marine,chronic,GRO,2,ug/L,FALSE,26686,2016,NA
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Leiostomus xanthurus,Marine,acute,MORT,100,ug/L,TRUE,26687,2016,OS
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Lemna aequinoctialis,Freshwater,acute,GRO,0.674,ug/L,FALSE,26688,2016,Magnoliophyta
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Lemna aequinoctialis,Freshwater,acute,GRO,0.545,ug/L,FALSE,26689,2016,Magnoliophyta
anztox,834128,"Ametryn;N~2~-Ethyl-6-(methylsulfanyl)-N~4~-(propan-2-yl)-1,3,5-triazine-2,4-diamine",Lemna gibba,Freshwater,chronic,MORT,2.6,ug/L,TRUE,26690,2016,NA
