casnumber_grouped,accepted_name,medium,min_tier_rank,max_tier_rank,n_distinct_tiers
7440666,Tigriopus brevicornis,Marine,1,3,3
7440666,Velesunio ambiguus,Freshwater,1,3,3
7440666,Xenopus laevis,Freshwater,2,3,2
7601890,Daphnia magna,Freshwater,1,3,3
7601890,Xenopus laevis,Freshwater,1,3,3
7646788,Monoraphidium griffithii,Freshwater,2,3,2
7664417,Argopecten irradians,Marine,2,3,2
7664417,Channa punctata,Freshwater,1,3,3
7664417,Daphnia magna,Freshwater,1,3,2
7664417,Gammarus pulex,Freshwater,2,3,2
7664417,Oncorhynchus mykiss,Unknown,1,3,2
7664417,Pimephales promelas,Unknown,1,3,2
7664417,Tegillarca granosa,Marine,2,3,2
7722841,Daphnia magna,Freshwater,1,3,3
7722841,Raphidocelis subcapitata,Freshwater,2,3,2
7758012,Brachionus calyciflorus,Unknown,1,3,3
7775113,Palaemon pugio,Marine,2,3,2
7775271,Daphnia magna,Unknown,1,3,2
7778430,Cyprinus carpio,Freshwater,1,3,3
7778430,Danio rerio,Freshwater,1,3,3
7778430,Daphnia magna,Unknown,2,3,2
7778430,Labeo catla,Freshwater,2,3,2
7778430,Lemna minor,Freshwater,2,3,2
7778430,Nitocra spinipes spinipes,Marine,2,3,2
7778430,Paracyclopina nana,Marine,1,3,2
7778747,Danio rerio,Unknown,1,3,2
7779886,Daphnia (Daphnia) lumholtzi,Freshwater,2,3,2
7779886,Phoxinus phoxinus,Freshwater,1,3,3
7782492,Chironomus riparius,Unknown,1,3,2
7782492,Daphnia magna,Freshwater,1,3,3
7782492,Daphnia magna,Unknown,1,3,2
7782492,Heteropneustes fossilis,Freshwater,1,3,3
7782492,Lemna minor,Freshwater,1,3,3
7782492,Lepomis macrochirus,Unknown,1,3,2
7782492,Pimephales promelas,Freshwater,1,3,2
7782492,Raphidocelis subcapitata,Unknown,2,3,2
7782492,Scenedesmus acutus acutus,Unknown,1,3,2
7782505,Ceriodaphnia dubia,Freshwater,1,3,3
7782505,Ceriodaphnia dubia,Unknown,1,3,2
7782505,Cyprinus carpio,Freshwater,1,3,3
7782505,Dreissena polymorpha,Freshwater,2,3,2
7782505,Lampsilis rafinesqueana,Freshwater,1,3,3
7782505,Lampsilis siliquoidea,Freshwater,1,3,3
7782505,Oncorhynchus mykiss,Freshwater,1,3,3
7782505,Oncorhynchus mykiss,Unknown,1,3,2
7782505,Physella acuta,Freshwater,2,3,2
7782505,Utterbackia imbecillis,Freshwater,1,3,2
7783008,Daphnia magna,Unknown,1,3,2
7783064,Carassius auratus,Freshwater,1,3,2
7783064,Lepomis macrochirus,Freshwater,1,3,3
7783064,Oncorhynchus mykiss,Freshwater,1,3,3
7783064,Pimephales promelas,Freshwater,1,3,2
7783202,Ceriodaphnia dubia,Freshwater,1,3,3
7783202,Salmo salar,Marine,2,3,2
7783202,Xenopus laevis,Freshwater,1,3,3
7786814,Daphnia magna,Freshwater,1,3,3
7789380,Brachionus calyciflorus,Unknown,1,3,3
7790989,Culex quinquefasciatus,Freshwater,1,3,3
7790989,Danio rerio,Freshwater,1,3,3
8001352,Crassostrea virginica,Marine,1,3,2
8001352,Daphnia magna,Freshwater,1,3,3
8001352,Daphnia magna,Unknown,1,3,2
8001352,Mercenaria mercenaria,Marine,2,3,2
8001352,Salvelinus fontinalis,Freshwater,1,3,3
8001545,Ceriodaphnia dubia,Freshwater,1,3,3
8001545,Daphnia magna,Freshwater,1,3,3
8001545,Daphnia magna,Unknown,1,3,2
8001545,Oncorhynchus mykiss,Freshwater,1,3,3
8001545,Oryzias latipes,Freshwater,1,3,3
8002059,Argopecten irradians,Freshwater,1,3,3
8002059,Clupea pallasii,Marine,1,3,3
8002059,Menidia beryllina,Marine,1,3,3
8002059,Metacarcinus magister,Marine,1,3,3
8002059,Oncorhynchus gorbuscha,Marine,1,3,3
8002059,Salmo salar,Freshwater,1,3,3
8002651,Labeo rohita,Freshwater,1,3,3
8002651,Radix rufescens,Freshwater,2,3,2
8004055,Crassostrea virginica,Marine,2,3,2
8018017,Ctenopharyngodon idella,Freshwater,2,3,2
8018017,Cyprinus carpio,Freshwater,1,3,3
8018017,Daphnia (Ctenodaphnia) similis,Freshwater,1,3,3
8018017,Daphnia magna,Freshwater,1,3,3
8018017,Lithobates pipiens,Freshwater,2,3,2
8018017,Oncorhynchus mykiss,Freshwater,1,3,2
8022002,Heteropneustes fossilis,Freshwater,2,3,2
8067558,Dunaliella tertiolecta,Marine,2,3,2
8067558,Isochrysis galbana,Marine,2,3,2
8067558,Phaeodactylum tricornutum,Marine,2,3,2
8071430,Ceriodaphnia dubia,Unknown,1,3,2
9002931,Daphnia magna,Unknown,1,3,2
9003569,Daphnia magna,Freshwater,1,3,2
9016459,Oryzias latipes,Freshwater,1,3,3
9016459,Oryzias latipes,Unknown,1,3,2
9036195,Daphnia magna,Freshwater,2,3,2
10025919,Daphnia magna,Freshwater,1,3,3
10025919,Daphnia magna,Unknown,1,3,2
10025919,Macrobrachium nipponense,Freshwater,1,3,3
10043013,Daphnia magna,Unknown,1,3,2
10043013,Gambusia affinis,Freshwater,1,3,3
10043013,Oreochromis mossambicus,Freshwater,1,3,3
10102188,Ceriodaphnia dubia,Freshwater,1,3,2
10102188,Ceriodaphnia dubia,Unknown,1,3,2
10102188,Crassostrea virginica,Marine,1,3,2
10102188,Cyprinus carpio,Freshwater,1,3,2
10102188,Labeo rohita,Freshwater,1,3,3
10102188,Oryzias latipes,Freshwater,1,3,2
10102188,Raphidocelis subcapitata,Unknown,2,3,2
10102451,Daphnia magna,Freshwater,1,3,3
10325947,Brachionus calyciflorus,Unknown,1,3,2
10325947,Ceriodaphnia dubia,Freshwater,1,3,3
10325947,Daphnia magna,Unknown,1,3,2
10325947,Pimephales promelas,Freshwater,2,3,2
10325947,Xenopus laevis,Freshwater,1,3,3
10588019,Ceriodaphnia dubia,Freshwater,2,3,2
10588019,Daphnia magna,Freshwater,1,3,3
10588019,Oncorhynchus mykiss,Freshwater,2,3,2
10605217,Asellus (Asellus) aquaticus aquaticus,Unknown,1,3,2
10605217,Daphnia magna,Freshwater,1,3,3
10605217,Daphnia magna,Unknown,1,3,2
10605217,Moina micrura,Unknown,1,3,2
10605217,Simocephalus vetulus,Freshwater,1,3,3
11141176,Daphnia magna,Freshwater,1,3,3
11141176,Daphnia magna,Unknown,1,3,2
11141176,Radix rufescens,Freshwater,2,3,2
12002481,Mercenaria mercenaria,Marine,2,3,2
12122677,Auxenochlorella pyrenoidosa,Unknown,1,3,2
12125029,Americamysis bahia,Marine,1,3,3
12125029,Ceriodaphnia acanthina,Freshwater,1,3,3
12125029,Heteropneustes fossilis,Freshwater,1,3,3
12125029,Potamopyrgus antipodarum,Freshwater,1,3,3
12125029,Salmo trutta,Freshwater,1,3,3
12427382,Auxenochlorella pyrenoidosa,Unknown,1,3,2
12698872,Crassostrea virginica,Marine,2,3,2
12789036,Daphnia magna,Freshwater,1,3,2
12789036,Salvelinus fontinalis,Freshwater,1,3,2
13071799,Chironomus tepperi,Freshwater,1,3,3
13071799,Pimephales promelas,Unknown,1,3,2
13171216,Heteropneustes fossilis,Freshwater,1,3,3
13252136,Danio rerio,Freshwater,1,3,3
13311847,Acartia (Acanthacartia) tonsa,Marine,1,3,3
13311847,Danio rerio,Freshwater,1,3,3
13311847,Oryzias latipes,Unknown,1,3,2
13410010,Daphnia magna,Unknown,1,3,2
13464385,Daphnia magna,Unknown,1,3,3
13674878,Oryzias latipes,Freshwater,1,3,3
13684565,Raphidocelis subcapitata,Unknown,1,3,2
13755298,Daphnia magna,Freshwater,1,3,3
13755298,Daphnia magna,Unknown,1,3,2
14265442,Daphnia magna,Freshwater,2,3,2
14729829,Crassostrea virginica,Marine,2,3,2
14729829,Mercenaria mercenaria,Marine,2,3,2
14797558,Ceriodaphnia dubia,Freshwater,1,3,3
14797558,Ceriodaphnia dubia,Unknown,1,3,2
14797558,Cyprinus carpio,Freshwater,1,3,3
14797558,Cyprinus carpio,Unknown,1,3,2
14797558,Danio rerio,Freshwater,1,3,3
14797558,Danio rerio,Unknown,1,3,2
14797558,Daphnia magna,Freshwater,1,3,3
14797558,Daphnia magna,Unknown,1,3,3
14797558,Gambusia holbrooki,Freshwater,1,3,3
14797558,Lampsilis siliquoidea,Freshwater,1,3,3
14797558,Macrobrachium rosenbergii,Freshwater,1,3,3
14797558,Oncorhynchus mykiss,Freshwater,1,3,3
14797558,Pangasianodon hypophthalmus,Freshwater,1,3,3
14797558,Pimephales promelas,Freshwater,1,3,3
14797558,Pimephales promelas,Unknown,1,3,2
14797558,Potamopyrgus antipodarum,Freshwater,1,3,3
14797650,Brachionus calyciflorus,Freshwater,1,3,3
14797650,Clarias gariepinus,Freshwater,1,3,3
14797650,Cyprinus carpio,Freshwater,1,3,3
14797650,Danio rerio,Freshwater,1,3,3
14797650,Iberogammarus toletanus,Freshwater,1,3,2
14797650,Ictalurus punctatus,Freshwater,1,3,3
14797650,Labeo rohita,Freshwater,1,3,3
14797650,Macrobrachium nipponense,Freshwater,2,3,2
14797650,Macrobrachium rosenbergii,Freshwater,1,3,3
14797650,Pimephales promelas,Unknown,1,3,2
14797650,Polycelis felina,Freshwater,1,3,2
14797650,Salmo salar,Freshwater,1,3,3
14808798,Brachionus calyciflorus,Unknown,1,3,2
14808798,Ceriodaphnia dubia,Freshwater,1,3,3
14808798,Ceriodaphnia dubia,Unknown,1,3,2
14808798,Daphnia magna,Freshwater,1,3,2
14808798,Daphnia magna,Unknown,1,3,2
14808798,Oncorhynchus kisutch,Freshwater,1,3,3
14808798,Oncorhynchus mykiss,Freshwater,1,3,3
14808798,Pimephales promelas,Freshwater,1,3,3
14808798,Pimephales promelas,Unknown,1,3,2
14808798,Radix natalensis,Freshwater,1,3,3
14808798,Raphidocelis subcapitata,Unknown,1,3,2
15067524,Crassostrea virginica,Marine,2,3,2
15263533,Oryzias latipes,Freshwater,1,3,3
15307865,Cyprinus carpio,Freshwater,1,3,3
15307865,Danio rerio,Freshwater,1,3,3
15498870,Diplodus cervinus,Marine,1,3,3
15687271,Cirrhinus mrigala,Freshwater,2,3,2
15687271,Hydra circumcincta,Unknown,1,3,2
15687271,Hydra vulgaris,Freshwater,1,3,2
15972608,Carassius auratus,Freshwater,2,3,2
15972608,Ceriodaphnia dubia,Unknown,1,3,2
15972608,Cyprinus carpio,Freshwater,1,3,3
15972608,Lithobates pipiens,Freshwater,1,3,2
15972608,Rhithropanopeus harrisii,Freshwater,1,3,3
15972608,Tigriopus japonicus,Marine,1,3,2
16012558,Daphnia magna,Unknown,1,3,2
16752775,Americamysis bahia,Marine,1,3,3
16752775,Daphnia longispina,Freshwater,1,3,3
16752775,Daphnia longispina,Unknown,1,3,2
16752775,Daphnia magna,Freshwater,1,3,3
16752775,Oreochromis niloticus,Freshwater,1,3,3
16752775,Pimephales promelas,Freshwater,1,3,3
16887006,Ambystoma maculatum,Freshwater,1,3,3
16887006,Anaxyrus americanus,Freshwater,1,3,3
16887006,Ceriodaphnia dubia,Freshwater,1,3,3
16887006,Chironomus dilutus,Freshwater,1,3,3
16887006,Cyprinus carpio,Freshwater,1,3,2
16887006,Daphnia magna,Freshwater,1,3,3
16887006,Gambusia holbrooki,Freshwater,1,3,2
16887006,Ictalurus punctatus,Freshwater,1,3,3
16887006,Lithobates sylvaticus,Freshwater,1,3,3
16887006,Lumbriculus variegatus,Freshwater,1,3,3
16887006,Oncorhynchus mykiss,Freshwater,1,3,3
16887006,Pimephales promelas,Freshwater,1,3,3
16887006,Pimephales promelas,Unknown,1,3,2
16887006,Sphaerium transversum,Freshwater,1,3,3
16887006,Tubifex tubifex,Freshwater,1,3,3
16984488,Acipenser baerii,Freshwater,1,3,3
16984488,Acipenser baerii,Unknown,1,3,2
16984488,Channa punctata,Freshwater,1,3,3
16984488,Chlorella vulgaris,Unknown,1,3,2
16984488,Daphnia (Ctenodaphnia) carinata,Freshwater,2,3,2
16984488,Daphnia magna,Freshwater,1,3,3
16984488,Daphnia magna,Unknown,1,3,2
16984488,Gambusia affinis,Freshwater,1,3,3
17439940,Dunaliella tertiolecta,Marine,2,3,2
17439940,Isochrysis galbana,Marine,2,3,2
17439940,Phaeodactylum tricornutum,Marine,2,3,2
19398131,Crassostrea virginica,Marine,2,3,2
19666309,Americamysis bahia,Unknown,1,3,3
19666309,Oncorhynchus mykiss,Unknown,1,3,3
20679587,Monoraphidium griffithii,Freshwater,2,3,2
20679587,Parachlorella kessleri,Freshwater,2,3,2
20679587,Raphidocelis subcapitata,Freshwater,2,3,2
21087649,Ceriodaphnia dubia,Unknown,1,3,2
21087649,Dolichospermum flos-aquae,Unknown,1,3,2
21087649,Pacifastacus leniusculus,Freshwater,1,3,3
21145777,Chironomus riparius,Freshwater,1,3,3
21324390,Daphnia magna,Freshwater,1,3,3
21324390,Daphnia magna,Unknown,1,3,2
21564170,Ceriodaphnia dubia,Unknown,1,3,2
21725462,Oncorhynchus mykiss,Unknown,1,3,2
22224926,Oncorhynchus mykiss,Unknown,1,3,3
22259309,Daphnia magna,Freshwater,1,3,3
22259309,Daphnia magna,Unknown,1,3,3
23103982,Daphnia magna,Unknown,1,3,2
23184669,Biomphalaria alexandrina,Freshwater,2,3,2
23184669,Ceriodaphnia dubia,Freshwater,2,3,2
23184669,Daphnia magna,Unknown,1,3,2
23184669,Raphidocelis subcapitata,Unknown,1,3,2
24959679,Brachionus calyciflorus,Unknown,1,3,3
24959679,Daphnia magna,Freshwater,1,3,3
24959679,Pimephales promelas,Freshwater,1,3,2
25154523,Auxenochlorella pyrenoidosa,Unknown,1,3,3
25154523,Chironomus riparius,Freshwater,1,3,3
25154523,Daphnia magna,Unknown,1,3,2
25154523,Lithobates catesbeianus,Freshwater,1,3,3
25154523,Oncorhynchus mykiss,Freshwater,1,3,3
25154523,Xiphophorus hellerii,Unknown,1,3,2
25655418,Mercenaria mercenaria,Marine,2,3,2
25812300,Danio rerio,Freshwater,1,3,3
25812300,Daphnia magna,Unknown,1,3,2
26062793,Ceriodaphnia dubia,Freshwater,1,3,3
26952216,Daphnia magna,Unknown,1,3,2
27554263,Daphnia magna,Unknown,1,3,2
28159980,Cyprinodon variegatus,Unknown,1,3,3
28159980,Hormosira banksii,Marine,2,3,2
28159980,Raphidocelis subcapitata,Unknown,1,3,2
28159980,Tigriopus japonicus,Marine,1,3,3
28249776,Brachionus calyciflorus,Freshwater,1,3,3
28249776,Brachionus calyciflorus,Unknown,1,3,2
28249776,Chloroidium saccharophilum,Unknown,1,3,2
28249776,Daphnia magna,Freshwater,1,3,3
28249776,Daphnia magna,Unknown,1,3,2
28249776,Oreochromis niloticus,Freshwater,1,3,3
28249776,Skeletonema costatum,Unknown,1,3,2
28249776,Xenopus tropicalis,Freshwater,1,3,2
28343615,Oncorhynchus mykiss,Unknown,1,3,2
29122687,Brachionus koreanus,Marine,1,3,2
30560191,Salvelinus fontinalis,Unknown,1,3,2
31218834,Daphnia magna,Freshwater,1,3,2
31218834,Daphnia magna,Unknown,1,3,2
31430156,Daphnia magna,Unknown,1,3,2
32598133,Oryzias latipes,Freshwater,2,3,2
33629479,Biomphalaria alexandrina,Freshwater,2,3,2
34014181,Daphnia magna,Freshwater,1,3,3
34014181,Daphnia magna,Unknown,1,3,2
34014181,Pimephales promelas,Unknown,1,3,2
34123596,Auxenochlorella pyrenoidosa,Unknown,1,3,2
34123596,Chlorella vulgaris,Freshwater,1,3,3
34123596,Coelastrella vacuolata,Freshwater,1,3,3
34123596,Nitzschia palea,Freshwater,1,3,3
34364426,Oncorhynchus mykiss,Freshwater,1,3,3
35367385,Culex pipiens,Freshwater,2,3,2
35367385,Romanomermis culicivorax,Freshwater,1,3,2
36282470,Daphnia magna,Freshwater,1,3,3
36861479,Tigriopus japonicus,Marine,1,3,3
38260547,Daphnia magna,Freshwater,1,3,2
38638050,Oncorhynchus mykiss,Freshwater,1,3,3
38641940,Alona guttata,Freshwater,2,3,2
38641940,Caridina nilotica,Freshwater,1,3,3
38641940,Clarias gariepinus,Freshwater,1,3,3
38641940,Cyprinus carpio,Freshwater,1,3,3
38641940,Daphnia magna,Unknown,1,3,3
38641940,Gammarus fossarum,Freshwater,2,3,2
38641940,Oncorhynchus mykiss,Freshwater,1,3,3
38641940,Oreochromis niloticus,Freshwater,1,3,3
38641940,Physalaemus cuvieri,Freshwater,1,3,2
38641940,Raphidocelis subcapitata,Freshwater,1,3,3
38641940,Raphidocelis subcapitata,Unknown,1,3,2
38641940,Rhamdia quelen,Freshwater,1,3,3
38641940,Rhinella arenarum,Freshwater,1,3,2
38641940,Salmo trutta,Freshwater,1,3,3
39515418,Pimephales promelas,Freshwater,2,3,2
40465665,Jenynsia multidentata,Freshwater,1,3,3
40487421,Biomphalaria alexandrina,Freshwater,2,3,2
40487421,Oncorhynchus mykiss,Freshwater,1,3,3
40487421,Oncorhynchus mykiss,Unknown,1,3,2
40487421,Oreochromis niloticus,Freshwater,2,3,2
41198087,Ceriodaphnia dubia,Freshwater,1,3,2
41198087,Labeo rohita,Freshwater,2,3,2
41198087,Macrobrachium malcolmsonii,Freshwater,2,3,2
41198087,Oreochromis mossambicus,Freshwater,1,3,3
41198087,Paratya australiensis,Freshwater,1,3,3
41318756,Daphnia magna,Freshwater,1,3,3
42615292,Daphnia magna,Freshwater,1,3,3
42615292,Oncorhynchus mykiss,Unknown,1,3,2
42835256,Microcystis aeruginosa,Freshwater,2,3,2
42835256,Raphidocelis subcapitata,Freshwater,1,3,3
43121433,Danio rerio,Freshwater,1,3,3
43121433,Danio rerio,Unknown,1,3,2
43121433,Daphnia magna,Freshwater,1,3,3
43121433,Desmodesmus subspicatus,Unknown,1,3,2
43121433,Gobiocyproides rarus,Freshwater,1,3,3
43121433,Pelophylax nigromaculatus,Freshwater,1,3,3
43210679,Daphnia magna,Unknown,1,3,2
50471448,Daphnia magna,Unknown,1,3,2
51218452,Ceriodaphnia dubia,Unknown,1,3,2
51218452,Scenedesmus vacuolatus,Freshwater,2,3,2
51218496,Raphidocelis subcapitata,Unknown,1,3,2
51235042,Anabaena inaequalis,Freshwater,2,3,2
51235042,Aphanizomenon flos-aquae,Freshwater,2,3,2
51235042,Cyclotella meneghiniana,Freshwater,2,3,2
51235042,Daphnia magna,Freshwater,2,3,2
51235042,Dolichospermum flos-aquae,Unknown,1,3,2
51235042,Lemna minor,Freshwater,2,3,2
51235042,Microcystis aeruginosa,Freshwater,2,3,2
51235042,Raphidocelis subcapitata,Freshwater,1,3,3
51235042,Raphidocelis subcapitata,Unknown,1,3,2
51235042,Scenedesmus quadricauda,Freshwater,2,3,2
51630581,Channa punctata,Freshwater,2,3,2
51630581,Clarias gariepinus,Freshwater,2,3,2
51630581,Culex pipiens molestus,Freshwater,1,3,3
51630581,Cyprinus carpio communis,Freshwater,2,3,2
51630581,Daphnia magna,Unknown,1,3,3
51630581,Labeo rohita,Freshwater,1,3,3
51630581,Oreochromis mossambicus,Freshwater,2,3,2
51630581,Oreochromis niloticus,Freshwater,2,3,2
52315078,Acartia (Acanthacartia) tonsa,Marine,1,3,3
52315078,Ceriodaphnia dubia,Freshwater,2,3,2
52315078,Chironomus riparius,Freshwater,1,3,3
52315078,Cyprinus carpio,Freshwater,1,3,3
52315078,Daphnia magna,Freshwater,1,3,3
52315078,Daphnia magna,Unknown,1,3,2
52315078,Gammarus pulex,Freshwater,1,3,3
52315078,Heteropneustes fossilis,Freshwater,1,3,3
52315078,Labeo catla,Freshwater,2,3,2
52315078,Labeo rohita,Freshwater,1,3,3
52315078,Oncorhynchus mykiss,Freshwater,1,3,3
52315078,Oreochromis niloticus,Freshwater,1,3,3
52315078,Physalaemus cuvieri,Freshwater,1,3,3
52315078,Radix rufescens,Freshwater,1,3,2
52645531,Acroneuria abnormis,Freshwater,1,3,2
52645531,Ceriodaphnia dubia,Unknown,1,3,2
52645531,Danio rerio,Freshwater,1,3,3
52645531,Daphnia magna,Freshwater,1,3,3
52645531,Leptuca pugilator,Marine,1,3,2
52645531,Oryzias latipes,Freshwater,2,3,2
52918635,Alitta virens,Marine,1,3,3
52918635,Brachionus calyciflorus,Unknown,1,3,3
52918635,Channa punctata,Freshwater,1,3,3
52918635,Cyprinus carpio,Freshwater,1,3,3
52918635,Daphnia hyalina,Freshwater,1,3,3
52918635,Daphnia magna,Freshwater,1,3,3
52918635,Heteropneustes fossilis,Freshwater,1,3,3
52918635,Labeo catla,Freshwater,2,3,2
52918635,Oncorhynchus mykiss,Freshwater,1,3,3
52918635,Oreochromis mossambicus,Freshwater,2,3,2
52918635,Oreochromis niloticus,Freshwater,1,3,3
52918635,Perinereis aibuhitensis,Marine,2,3,2
52918635,Planorbella duryi,Freshwater,1,3,3
52918635,Radix rufescens,Freshwater,1,3,3
53112280,Oncorhynchus mykiss,Unknown,1,3,3
54739183,Ceriodaphnia dubia,Freshwater,1,3,2
54739183,Ceriodaphnia dubia,Unknown,1,3,2
54910893,Ceriodaphnia dubia,Freshwater,1,3,2
54910893,Ceriodaphnia dubia,Unknown,1,3,2
54910893,Chlorella vulgaris,Freshwater,1,3,3
54910893,Daphnia magna,Freshwater,1,3,3
54910893,Daphnia magna,Unknown,1,3,2
54910893,Oryzias latipes,Freshwater,1,3,2
54910893,Oryzias latipes,Unknown,1,3,2
54910893,Pimephales promelas,Freshwater,1,3,3
54910893,Raphidocelis subcapitata,Unknown,1,3,2
55219653,Pelophylax nigromaculatus,Freshwater,1,3,3
55285148,Oncorhynchus mykiss,Freshwater,1,3,3
55335063,Dolichospermum flos-aquae,Freshwater,1,3,3
55335063,Dolichospermum flos-aquae,Unknown,1,3,2
55335063,Oncorhynchus mykiss,Unknown,1,3,3
55335063,Raphidocelis subcapitata,Unknown,1,3,2
56425913,Lepomis macrochirus,Unknown,2,3,2
57213691,Lemna gibba,Freshwater,1,3,3
57213691,Lemna minor,Freshwater,1,3,3
57465288,Oryzias latipes,Freshwater,2,3,2
59316879,Ceriodaphnia dubia,Unknown,1,3,2
59729338,Ceriodaphnia dubia,Freshwater,1,3,2
59729338,Ceriodaphnia dubia,Unknown,1,3,2
59756604,Micropterus salmoides,Freshwater,1,3,3
59756604,Pimephales promelas,Freshwater,2,3,2
60207901,Americamysis bahia,Marine,2,3,2
60207901,Danio rerio,Unknown,1,3,2
60207901,Oncorhynchus mykiss,Freshwater,1,3,3
60207901,Oncorhynchus mykiss,Unknown,1,3,2
60207901,Raphidocelis subcapitata,Unknown,1,3,3
60348609,Daphnia magna,Freshwater,1,3,2
61156012,Ceriodaphnia dubia,Freshwater,1,3,3
61711259,Corbicula fluminea,Freshwater,1,3,2
61711259,Danio rerio,Freshwater,1,3,2
61711259,Oncorhynchus mykiss,Freshwater,1,3,2
61869087,Ceriodaphnia dubia,Freshwater,1,3,2
61869087,Ceriodaphnia dubia,Unknown,1,3,2
63449412,Mercenaria mercenaria,Marine,2,3,2
64902723,Raphidocelis subcapitata,Unknown,1,3,2
65733166,Aedes aegypti,Freshwater,2,3,2
65733166,Culex pipiens,Freshwater,2,3,2
65733166,Daphnia magna,Freshwater,2,3,2
65733166,Pimephales promelas,Freshwater,1,3,3
65733166,Romanomermis culicivorax,Freshwater,1,3,2
66215278,Daphnia magna,Unknown,1,3,2
66230044,Chrosomus eos,Freshwater,1,3,2
66230044,Chrosomus eos,Unknown,1,3,2
66230044,Pimephales promelas,Freshwater,1,3,3
66230044,Pimephales promelas,Unknown,1,3,2
66330889,Ceriodaphnia dubia,Freshwater,1,3,3
66332965,Raphidocelis subcapitata,Unknown,1,3,2
67375308,Culex quinquefasciatus,Freshwater,1,3,3
67375308,Daphnia magna,Freshwater,2,3,2
67375308,Labeo catla,Freshwater,1,3,3
68131395,Daphnia magna,Unknown,1,3,2
68359375,Chlorella vulgaris,Freshwater,1,3,3
68359375,Raphidocelis subcapitata,Freshwater,1,3,3
68359375,Scenedesmus quadricauda,Freshwater,1,3,3
68359375,Tetradesmus obliquus,Freshwater,1,3,3
68439703,Daphnia magna,Freshwater,1,3,2
68439703,Daphnia magna,Unknown,1,3,2
68783788,Lymnaea stagnalis,Freshwater,1,3,3
68951677,Lepomis macrochirus,Unknown,1,3,2
69806504,Biomphalaria alexandrina,Freshwater,2,3,2
70288867,Asellus (Asellus) aquaticus aquaticus,Freshwater,1,3,3
70288867,Danio rerio,Freshwater,1,3,3
70288867,Gammarus pulex,Freshwater,1,3,3
70458967,Daphnia magna,Freshwater,1,3,3
70630170,Daphnia magna,Unknown,1,3,2
70829877,Danio rerio,Freshwater,1,3,3
70901121,Oncorhynchus mykiss,Freshwater,1,3,3
71751412,Lithobates catesbeianus,Freshwater,1,3,3
73250687,Xenopus tropicalis,Freshwater,1,3,2
73606196,Gobiocyproides rarus,Freshwater,1,3,3
73851704,Brachionus calyciflorus,Unknown,1,3,2
74222972,Xenopus laevis,Freshwater,1,3,3
74223646,Oncorhynchus mykiss,Unknown,1,3,3
74223646,Pseudorasbora parva,Freshwater,1,3,3
74223646,Raphidocelis subcapitata,Unknown,1,3,2
74610552,Microcystis aeruginosa,Freshwater,2,3,2
74610552,Raphidocelis subcapitata,Freshwater,1,3,3
76578126,Chlorella vulgaris,Freshwater,2,3,2
76578126,Scenedesmus acutus acutus,Freshwater,2,3,2
76578148,Chlorella vulgaris,Freshwater,2,3,2
76578148,Scenedesmus acutus acutus,Freshwater,2,3,2
76703623,Gammarus pulex,Freshwater,1,3,3
77238392,Brachionus calyciflorus,Freshwater,1,3,3
77238392,Daphnia (Daphnia) lumholtzi,Freshwater,1,3,3
77238392,Daphnia magna,Freshwater,2,3,2
79356084,Procambarus clarkii,Freshwater,1,3,3
79617962,Ceriodaphnia dubia,Freshwater,1,3,3
79617962,Ceriodaphnia dubia,Unknown,1,3,2
79617962,Pimephales promelas,Freshwater,1,3,3
79617962,Pimephales promelas,Unknown,1,3,2
79617962,Raphidocelis subcapitata,Unknown,1,3,2
79622596,Asellus (Asellus) aquaticus aquaticus,Freshwater,1,3,3
79622596,Gammarus pulex,Freshwater,1,3,3
79917901,Daphnia magna,Freshwater,1,3,3
79917901,Daphnia magna,Unknown,1,3,2
80060099,Aedes aegypti,Freshwater,2,3,2
81628128,Palaemon pugio,Marine,2,3,2
82097505,Raphidocelis subcapitata,Unknown,1,3,2
82657043,Daphnia magna,Freshwater,1,3,3
82795388,Palaemon pugio,Marine,1,3,3
84852153,Cyprinus carpio,Freshwater,1,3,3
84852153,Daphnia magna,Freshwater,1,3,3
84852153,Ruditapes philippinarum,Marine,1,3,3
84852153,Salmo salar,Freshwater,1,3,3
85100772,Daphnia magna,Freshwater,1,3,3
85100772,Daphnia magna,Unknown,1,3,2
87392129,Americamysis bahia,Marine,1,3,3
87392129,Cyprinus carpio,Freshwater,1,3,3
87392129,Danio rerio,Freshwater,2,3,2
87674688,Desmodesmus subspicatus,Unknown,1,3,2
91465086,Aedes albopictus,Freshwater,1,3,2
91465086,Asellus (Asellus) aquaticus aquaticus,Freshwater,1,3,3
91465086,Ceriodaphnia dubia,Freshwater,2,3,2
91465086,Channa punctata,Freshwater,2,3,2
91465086,Clarias batrachus,Freshwater,2,3,2
91465086,Clarias gariepinus,Freshwater,1,3,3
91465086,Daphnia galeata,Freshwater,1,3,3
91465086,Daphnia magna,Freshwater,2,3,2
91465086,Lymnaea stagnalis,Freshwater,1,3,3
91465086,Oreochromis niloticus,Freshwater,1,3,3
91465086,Proasellus coxalis coxalis,Freshwater,1,3,3
91465086,Sialis lutaria,Freshwater,1,3,3
94051088,Chlorella vulgaris,Freshwater,2,3,2
94051088,Scenedesmus acutus acutus,Freshwater,2,3,2
95737681,Americamysis bahia,Marine,1,3,3
95737681,Daphnia magna,Freshwater,1,3,3
95737681,Oncorhynchus mykiss,Unknown,1,3,3
